Date,Year,Time,nestlingID,Color,NID,Habitat,Site,Individual.ID,Nestling.FWB,Female.FWB,Male.FWB,Male.Band.Combo,Egg.Mass,Young.Day,Old.Day,Day,Species,Mass,Tarsus.1,Tarsus.2,Tarsus.3,Tarsus.Average,Wingchord,wingchord.2,Wingchord.3,Wingchord.average,total.pin,pin.once.broken,feather.once.broken,Bill.Width,Bill.Length,Bill.Depth,tail.pin,Tail,Head,Measure,nest.para,nest.fate,nest.predation,bhco.nestling,bhco.hab
6/25/2019,2019,6:40,21IJV19_KK,KK,21IJV19,Urban,Radford,,282192808,NA,164192418,,NA,9,10,10,SOSP,15.2,22.3,22.5,21.7,22.16666667,NA,NA,NA,39,29.4,9.9,17.8,4.8,7,5.5,NA,9.7,22.6,IJV,no,success,no,no,urban.no
6/6/2020,2020,2:55,21IJV20_DD,DD,21IJV20,Urban,South VT,,157121427,,,,NA,2,3,3,SOSP,7.3,12.3,12.4,12.6,12.43333333,11.9,NA,NA,11.9,2,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,urban.no
6/6/2020,2020,2:45,21IJV20_KK,KK,21IJV20,Urban,South VT,,157121448,,,,NA,2,3,3,SOSP,8.6,13.1,13,13.1,13.06666667,12.3,NA,NA,12.3,2.2,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,urban.no
6/6/2020,2020,2:45,21IJV20_RR,RR,21IJV20,Urban,South VT,,157121449,,,,NA,2,3,3,SOSP,8,13.2,13.5,13.6,13.43333333,11.6,NA,NA,11.6,2.1,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,urban.no
6/9/2020,2020,,21IJV20_DD,DD,21IJV20,Urban,South VT,,157121427,,,,NA,5,6,6,SOSP,15.5,21,21.2,20.8,21,22.9,NA,NA,22.9,13.8,12.6,0.8,4.7,5.1,4.5,NA,1.9,16.8,IJV,no,success,no,no,urban.no
6/9/2020,2020,14:18,21IJV20_KK,KK,21IJV20,Urban,South VT,,157121448,,,,NA,5,6,6,SOSP,15.2,19.7,19.8,19.8,19.76666667,25.4,NA,NA,25.4,13.6,12.2,1.6,3.8,4.4,4.2,NA,2.1,18.9,SJL,no,success,no,no,urban.no
6/11/2020,2020,11:00,21IJV20_KK,KK,21IJV20,Urban,South VT,,157121448,,,,NA,9,11,10,SOSP,17.4,21.3,21.4,21.6,21.43333333,36.7,NA,NA,36.7,22.1,9.7,14.3,4,4.9,4.1,NA,5.3,21,SJL,no,success,no,no,urban.no
6/12/2020,2020,10:20,21IJV20_DD,DD,21IJV20,Urban,South VT,,157121427,,,,NA,9,10,10,SOSP,17.4,22.1,22.8,23.1,22.66666667,37.9,NA,NA,37.9,26.4,16.4,13.2,5.2,5.7,4.8,NA,10.4,20.7,IJV,no,success,no,no,urban.no
6/12/2020,2020,11:00,21IJV20_RR,RR,21IJV20,Urban,South VT,,157121449,,,,NA,9,10,10,SOSP,15.9,21.9,22,22.1,22,34.7,NA,NA,34.7,25.9,11.1,14.6,4.9,5.3,5.5,NA,9.8,20.7,IJV,no,success,no,no,urban.no
5/22/2021,2021,10:25,21IJV21_RR,RR,21IJV21,Urban,South VT,,NA,,,,NA,5,6,6,SOSP,15.1,19.64,19.27,19.33,19.41333333,29.5,29.91,28.9,29.405,22.85,15.14,2.67,4.36,4.4,3.22,NA,5.87,18.83,TEF,no,success,no,no,urban.no
5/22/2021,2021,10:25,21IJV21_GG,GG,21IJV21,Urban,South VT,,NA,,,,NA,5,6,6,SOSP,14.3,19.78,19.62,20.11,19.83666667,30.78,30.36,30.04,30.39333333,20.15,14.3,4.45,4.21,4.68,4.72,NA,4.75,19.25,IJV,no,success,no,no,urban.no
5/22/2021,2021,10:25,21IJV21_KK,KK,21IJV21,Urban,South VT,,NA,,,,NA,5,6,6,SOSP,13.7,20.19,19.99,19.93,20.03666667,24.43,24.54,24.07,24.34666667,23.58,18.37,5.53,2.93,4.92,4.4,NA,6.01,19.13,CAM,no,success,no,no,urban.no
5/25/2021,2021,,21IJV21_KK,KK,21IJV21,Urban,South VT,,282192926,,,,NA,8,9,9,SOSP,14.6,20.64,20.66,20.57,20.62333333,38.89,NA,NA,38.89,29,18.65,8.18,4.95,5.79,4.47,NA,10.92,20.73,IJV,no,success,no,no,urban.no
5/25/2021,2021,7:05,21IJV21_RR,RR,21IJV21,Urban,South VT,,282192962,,,,NA,8,9,9,SOSP,15.6,20.46,20.89,20.44,20.59666667,41.47,41.39,41.63,41.49666667,NA,NA,NA,NA,NA,NA,NA,8.56,22.92,SJL,no,success,no,no,urban.no
5/25/2021,2021,7:05,21IJV21_GG,GG,21IJV21,Urban,South VT,,282192963,,,,NA,8,9,9,SOSP,14,20.45,20.27,20.84,20.52,38.65,40.57,40.36,39.86,NA,NA,NA,NA,NA,NA,NA,11.38,NA,SJL,no,success,no,no,urban.no
6/12/2022,2022,,21SJL22_RR,RR,21SJL22,Urban,South VT,,NA,,,,NA,1,2,2,SOSP,3.8,9.46,9.5,9.35,9.44,8.34,8.37,8.57,8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,TEF,yes,,,,urban.yes
6/12/2022,2022,,21SJL22_KK,KK,21SJL22,Urban,South VT,,NA,,,,NA,1,2,2,SOSP,3.1,8.59,8.53,8.77,8.63,6.41,6.78,6.68,6.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,CMT,yes,,,,urban.yes
6/16/2022,2022,,21SJL22_RR,RR,21SJL22,Urban,South VT,,NA,,,,NA,5,6,6,SOSP,10.6,18.27,18.37,18.28,18.31,22.75,22.91,22.86,22.84,10.44,NA,NA,3.69,3.91,3.91,1.57,NA,16.72,SJL,yes,,,,urban.yes
6/16/2022,2022,,21SJL22_KK,KK,21SJL22,Urban,South VT,,NA,,,,NA,5,6,6,SOSP,9.8,17.83,17.66,17.64,17.71,18.37,18.29,18.36,18.34,8.25,NA,NA,3.43,3.41,3.57,0.76,NA,18.32,JAG,yes,,,,urban.yes
6/4/2022,2022,,22IJV22_RR,RR,22IJV22,Urban,Radford,,NA,,,,NA,1,1,1,SOSP,4.1,9.76,9.79,9.27,9.606666667,8.23,8.27,8.31,8.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,,,,urban.yes
6/4/2022,2022,,22IJV22_KK,KK,22IJV22,Urban,Radford,,NA,,,,NA,1,1,1,SOSP,3.2,8.23,7.91,7.91,8.016666667,6.76,6.56,6.56,6.626666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,yes,,,,urban.yes
6/9/2022,2022,,22IJV22_KK,KK,22IJV22,Urban,Radford,,NA,,,,NA,6,6,6,SOSP,12.7,18.91,19.16,19.15,19.07333333,21.64,22.25,22.18,22.02333333,12.13,11.32,0.92,4.91,3.69,4.39,2.19,NA,19.15,IJV,yes,,,,urban.yes
6/9/2022,2022,,22IJV22_RR,RR,22IJV22,Urban,Radford,,NA,,,,NA,6,6,6,SOSP,13.1,18.8,18.77,18.84,18.80333333,23.65,23.37,23.14,23.38666667,14.36,12.95,1.72,4.75,4.49,4.57,3.06,NA,18.56,IJV,yes,,,,urban.yes
5/15/2021,2021,9:56,22SJL21_RR,RR,22SJL21,Urban,South VT,,NA,282192936,282192911,,NA,1,2,2,SOSP,3.5,6.82,6.79,7.08,6.896666667,6.23,6.38,6.45,6.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,TEF,no,success,no,no,urban.no
5/15/2021,2021,,22SJL21_DD,DD,22SJL21,Urban,South VT,,NA,282192936,282192911,,NA,,,2,SOSP,3.6,8.18,8.09,8.41,8.226666667,7.44,6.87,7.1,7.136666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,no,success,no,no,urban.no
5/19/2021,2021,10:59,22SJL21_DD,DD,22SJL21,Urban,South VT,,NA,282192936,282192911,,NA,,,6,SOSP,10.2,14.4,14.47,14.37,14.41333333,14.14,14.57,14.49,14.53,9.62,3.72,NA,3.86,3.11,2.69,NA,NA,17.06,TEF,no,success,no,no,urban.no
5/19/2021,2021,10:57,22SJL21_RR,RR,22SJL21,Urban,South VT,,NA,282192936,282192911,,NA,,,6,SOSP,9.1,14.25,14.92,14.53,14.56666667,11.67,11.56,11.4,30.39333333,NA,NA,NA,4.16,3.4,3.58,NA,NA,16.53,IJV,no,success,no,no,urban.no
5/22/2021,2021,11:11,22SJL21_DD,DD,22SJL21,Urban,North VT,,941,282192936,282192911,,NA,,,9,SOSP,13.8,19.71,19.35,19.51,19.52333333,27.63,28.6,27.34,27.85666667,NA,NA,NA,NA,NA,NA,NA,4.19,19.66,SJL,no,success,no,no,urban.no
6/17/2021,2021,8:38,22TEF21_KK,KK,22TEF21,Urban,Radford,,NA,,,,NA,5,6,6,SOSP,8.7,16.45,16.31,15.95,16.23666667,19.13,19.55,19.13,19.27,7.94,NA,NA,3.87,3.97,4.08,NA,2.47,18.36,CAM,no,success,no,no,urban.no
6/17/2021,2021,8:38,22TEF21_GG,GG,22TEF21,Urban,Radford,,NA,,,,NA,5,6,6,SOSP,8,16.77,16.85,16.76,16.79333333,16.93,16.95,16.88,16.92,10.18,NA,NA,4.24,3.99,4.11,NA,2.14,18.12,,no,success,no,no,urban.no
6/17/2021,2021,8:38,22TEF21_RR,RR,22TEF21,Urban,Radford,,NA,,,,NA,5,6,6,SOSP,9.5,17.55,17.61,17.55,17.57,17.9,17.31,17.73,17.64666667,9.31,NA,NA,3.55,4.05,4.19,NA,1.65,18.26,IJV,no,success,no,no,urban.no
6/20/2021,2021,7:38,22TEF21_RR,RR,22TEF21,Urban,Radford,,289196726,,,,NA,,,9,SOSP,12,19.97,19.63,19.65,19.75,31.24,31.39,31.37,31.33333333,19.8,13.96,6.12,4.28,4.88,4.39,NA,6.01,20.13,CAM,no,success,no,no,urban.no
6/20/2021,2021,7:38,22TEF21_KK,KK,22TEF21,Urban,Radford,,289196727,,,,NA,,,9,SOSP,12,19.63,19.28,19.47,19.46,30.64,30.51,30.37,30.50666667,17.91,11.31,7.03,4.15,5.06,4.43,NA,6.28,19.14,CAM,no,success,no,no,urban.no
6/20/2021,2021,7:38,22TEF21_GG,GG,22TEF21,Urban,Radford,,289196728,,,,NA,,,9,SOSP,9.2,18.22,17.96,18.65,18.27666667,28.66,28.95,28.85,28.82,16.02,8.1,8.15,4.08,4.76,3.8,NA,4.46,17.8,CAM,no,success,no,no,urban.no
6/7/2022,2022,,23IJV22_KK,KK,23IJV22,Rural,Stream,,NA,,,,NA,3,4,4,SOSP,8.2,14.19,14.22,14.12,14.17666667,9.72,9.75,8.81,9.426666667,2.53,NA,NA,3.85,4.01,4.14,NA,NA,15.83,IJV,no,,,,rural.no
6/7/2022,2022,,23IJV22_DD,DD,23IJV22,Rural,Stream,,NA,,,,NA,3,4,4,SOSP,7.5,13.14,12.79,12.94,12.95666667,11.71,12.31,12.36,12.12666667,2.33,NA,NA,2.9,3.94,3.84,NA,NA,12.42,CMT,no,,,,rural.no
6/9/2022,2022,,23IJV22_DD,DD,23IJV22,Rural,Stream,,NA,,,,NA,5,6,6,SOSP,12.1,18.92,18.65,18.64,18.73666667,22.2,22.4,22.47,22.35666667,9.35,NA,NA,4.47,5.15,3.88,1.5,NA,18.96,TEF,no,,,,rural.no
6/9/2022,2022,,23IJV22_KK,KK,23IJV22,Rural,Stream,,NA,,,,NA,5,6,6,SOSP,13,20,19.8,19.87,19.89,22.25,22.15,22.4,22.26666667,9.11,NA,NA,4.05,4.82,4.32,2.19,NA,19.79,TEF,no,,,,rural.no
5/19/2019,2019,9:06,23SJL19_KK,KK,23SJL19,Urban,South VT,,NA,NA,164192479,,NA,2,3,3,SOSP,2.6,8.5,8.7,9.2,8.8,6.2,6.2,6.1,6.166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,no,fail,yes,no,urban.no
5/19/2019,2019,9:06,23SJL19_DD,DD,23SJL19,Urban,South VT,,NA,NA,164192479,,NA,2,3,3,SOSP,5.1,11.2,11.2,11.2,11.2,9.9,9.9,9.9,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,no,fail,yes,no,urban.no
5/26/2019,2019,11:06,23SJL19_DD,DD,23SJL19,Urban,South VT,,NA,NA,164192479,,NA,2,3,3,SOSP,9.2,15,14.9,15.1,15,NA,NA,NA,3.2,2.9,NA,NA,3.4,4,3.9,NA,NA,NA,SJL,no,fail,yes,no,urban.no
5/26/2019,2019,11:06,23SJL19_KK,KK,23SJL19,Urban,South VT,,NA,NA,164192479,,NA,2,3,3,SOSP,9,15.5,15,15.1,15.2,NA,NA,NA,11.8,3.3,NA,NA,3.6,3.8,3.9,NA,NA,NA,SJL,no,fail,yes,no,urban.no
6/11/2020,2020,7:00,24IJV20_RK,RK,24IJV20,Urban,Radford,,NA,,,,NA,0,0,0,SOSP,1.9,6.7,6.9,6.8,6.8,5.6,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,no,NA,no,no,urban.no
6/11/2020,2020,7:00,24IJV20_RR,RR,24IJV20,Urban,Radford,,NA,,,,NA,1,1,1,SOSP,2.7,7.8,7.9,7.9,7.866666667,7,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,no,NA,no,no,urban.no
6/11/2020,2020,,24IJV20_KK,KK,24IJV20,Urban,Radford,,NA,,,,NA,1,1,1,SOSP,3.2,7.9,8,8,7.966666667,7.8,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,no,NA,no,no,urban.no
6/11/2020,2020,7:00,24IJV20_GG,GG,24IJV20,Urban,Radford,,NA,,,,NA,1,1,1,SOSP,3.3,7.9,8.4,8.5,8.266666667,7.3,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,no,NA,no,no,urban.no
6/16/2020,2020,,24IJV20_RK,RK,24IJV20,Urban,Radford,,NA,,,,NA,5,5,5,SOSP,11.1,18.5,18.5,18.6,18.53333333,21.8,NA,NA,21.8,12.4,NA,NA,4,4.7,4.2,NA,1.7,18,IJV,no,NA,no,no,urban.no
6/16/2020,2020,,24IJV20_RR,RR,24IJV20,Urban,Radford,,NA,,,,NA,5,6,6,SOSP,13.5,18.6,18.6,18.5,18.56666667,22.9,NA,NA,22.9,13.7,NA,NA,3.9,4.8,4.2,NA,3.6,18.9,IJV,no,NA,no,no,urban.no
6/16/2020,2020,,24IJV20_KK,KK,24IJV20,Urban,Radford,,NA,,,,NA,5,6,6,SOSP,13.4,19,19.2,19.7,19.3,24.5,NA,NA,24.5,15.4,13.7,1.6,3.9,4.6,4.1,NA,3.6,19.2,IJV,no,NA,no,no,urban.no
6/16/2020,2020,,24IJV20_GG,GG,24IJV20,Urban,Radford,,NA,,,,NA,5,6,6,SOSP,14.3,19.9,20.5,20.6,20.33333333,24.5,NA,NA,24.5,15.3,14,1.1,4.7,4.5,4.3,NA,3.6,19.3,IJV,no,NA,no,no,urban.no
6/2/2021,2021,8:13,24IJV21_RR,RR,24IJV21,Urban,Radford,,NA,,,,NA,,,1,SOSP,2.8,7.36,7.15,7.36,7.29,6.23,6.2,6.01,6.146666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,TEF,no,success,yes,no,urban.no
6/2/2021,2021,8:13,24IJV21_GG,GG,24IJV21,Urban,Radford,,NA,,,,NA,,,1,SOSP,4,8.33,8.22,8.24,8.263333333,6.23,6.86,6.23,6.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,TEF,no,success,yes,no,urban.no
6/2/2021,2021,8:13,24IJV21_KK,KK,24IJV21,Urban,Radford,,NA,,,,NA,,,1,SOSP,3.4,8.43,8.37,8.42,8.406666667,2.78,2.68,2.71,2.723333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAM,no,success,yes,no,urban.no
6/2/2021,2021,8:13,24IJV21_DD,DD,24IJV21,Urban,Radford,,NA,,,,NA,,,1,SOSP,4,8.84,8.88,9.02,8.913333333,3.07,2.93,2.99,2.996666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAM,no,success,yes,no,urban.no
6/7/2021,2021,9:22,24IJV21_RR,RR,24IJV21,Urban,Radford,,NA,,,,NA,5,6,6,SOSP,13,19.16,18.77,18.6,18.84333333,20.24,20.4,20.31,20.31666667,12.6,NA,NA,5.53,4.89,4.39,NA,3.29,18,CAM,no,success,yes,no,urban.no
6/7/2021,2021,9:22,24IJV21_KK,KK,24IJV21,Urban,Radford,,NA,,,,NA,5,6,6,SOSP,13.3,20.26,19.86,20.18,20.1,25.73,25.33,26.25,25.77,15.63,13.89,1.07,4.07,4.91,4.14,NA,2.8,19.03,IJV,no,success,yes,no,urban.no
6/7/2021,2021,9:22,24IJV21_GG,GG,24IJV21,Urban,Radford,,NA,,,,NA,5,6,6,SOSP,15.3,20.48,20.11,20.31,20.3,26.63,26.41,26.78,26.60666667,19.06,11.53,1.79,4.93,4.4,4.25,NA,2.87,17,TEF,no,success,yes,no,urban.no
6/10/2021,2021,11:00,24IJV21_DD,DD,24IJV21,Urban,Radford,,282192916,,,,NA,,,9,SOSP,16.2,21.99,21.9,21.91,21.93333333,39.6,NA,NA,39.6,28.73,11.53,17.45,5.08,5.01,5.08,NA,10.81,20.87,IJV,no,success,yes,no,urban.no
6/10/2021,2021,4:00,24IJV21_GG,GG,24IJV21,Urban,Radford,,282192917,,,,NA,,,9,SOSP,17.6,22.05,22.14,22.37,22.18666667,38.28,NA,NA,38.28,27.3,11.2,15.64,5.92,5.03,5.34,NA,NA,22.12,IJV,no,success,yes,no,urban.no
5/25/2021,2021,8:26,25SJL21_GG,GG,25SJL21,Rural,Stream,,NA,,,,NA,5,6,6,SOSP,11.4,17.89,17.65,18.3,17.94666667,22.63,22.78,22.83,22.74666667,16.76,9.95,9.95,4.52,3.19,2.91,NA,3.2,17.08,TEF,no,success,yes,no,rural.no
5/25/2021,2021,8:26,25SJL21_DD,DD,25SJL21,Rural,Stream,,NA,,,,NA,5,6,6,SOSP,10.5,18.36,18.23,18.36,18.31666667,21.38,NA,NA,21.38,NA,NA,NA,NA,NA,NA,NA,NA,16.23,SJL,no,success,yes,no,rural.no
5/28/2021,2021,7:15,25SJL21_DD,DD,25SJL21,Rural,Stream,,282192922,,,,NA,8,9,9,SOSP,15.1,21.03,21.41,21.6,21.34666667,34.57,33.81,34.72,34.36666667,21.54,15.05,6.13,4.58,4.57,4.74,NA,7.08,20.94,IJV,no,success,yes,no,rural.no
5/28/2021,2021,,25SJL21_GG,GG,25SJL21,Rural,Stream,,282192949,,,,NA,8,9,9,SOSP,15.2,26.5,20.56,20.4,22.48666667,34.29,33.35,33.17,33.60333333,20.36,15.9,15.9,4.55,4.28,4.1,NA,8.96,21.08,TEF,no,success,yes,no,rural.no
7/1/2019,2019,14:05,27IJV19_DD,DD,27IJV19,Urban,Radford,,282192860,,164192455,,NA,1,1,1,SOSP,3.4,7.6,7.6,7.5,7.566666667,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,no,success,no,no,urban.no
7/1/2019,2019,14:05,27IJV19_GG,GG,27IJV19,Urban,Radford,,282192862,,164192455,,NA,1,1,1,SOSP,3,7.9,8.2,8,8.033333333,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,no,success,no,no,urban.no
7/1/2019,2019,14:05,27IJV19_KK,KK,27IJV19,Urban,Radford,,282192863,,164192455,,NA,1,1,1,SOSP,2.6,7.5,7.5,7.7,7.566666667,NA,NA,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,no,success,no,no,urban.no
7/5/2019,2019,13:59,27IJV19_DD,DD,27IJV19,Urban,Radford,,282192860,164192455,NA,,NA,5,5,5,SOSP,12.1,15.9,15.9,16,15.93333333,NA,NA,NA,15,5.5,NA,NA,4.3,4.7,4,NA,NA,17.8,IJV,no,success,no,no,urban.no
7/5/2019,2019,13:59,27IJV19_GG,GG,27IJV19,Urban,Radford,,282192862,164192455,NA,,NA,5,5,5,SOSP,11,15.6,15.7,15.4,15.56666667,NA,NA,NA,13.3,5.1,NA,NA,3.9,5.1,4,NA,NA,17.3,IJV,no,success,no,no,urban.no
7/5/2019,2019,13:59,27IJV19_KK,KK,27IJV19,Urban,Radford,,282192863,164192455,NA,,NA,5,5,5,SOSP,9.9,15.6,15,15.1,15.23333333,NA,NA,NA,11.9,3.3,NA,NA,4.2,4.6,3.8,NA,NA,17.1,IJV,no,success,no,no,urban.no
7/9/2019,2019,13:00,27IJV19_DD,DD,27IJV19,Urban,Radford,,282192860,164192455,NA,,NA,9,9,9,SOSP,17.1,21.9,22,21.6,21.83333333,NA,NA,NA,33.9,23.6,17.9,5.1,5,6.1,5.4,NA,9.2,21.4,IJV,no,success,no,no,urban.no
7/9/2019,2019,13:00,27IJV19_GG,GG,27IJV19,Urban,Radford,,282192862,164192455,NA,,NA,9,9,9,SOSP,16.2,21.6,21.9,21.8,21.76666667,NA,NA,NA,31.6,20.4,14.1,6.5,5.1,6.5,4.6,NA,5.7,19.9,IJV,no,success,no,no,urban.no
7/9/2019,2019,13:00,27IJV19_KK,KK,27IJV19,Urban,Radford,,282192863,164192455,NA,,NA,9,9,9,SOSP,16.8,21.7,21.7,21.5,21.63333333,NA,NA,NA,31.9,19.5,10.7,3,4.6,6.2,4.7,NA,5,20.8,IJV,no,success,no,no,urban.no
6/21/2022,2022,,27IJV22_795,795,27IJV22,Urban,North VT,,NA,,,,NA,5,5,5,SOSP,15.4,18.98,19.14,19,19.04,23.49,23.46,23.12,23.35666667,13.43,NA,NA,4.69,3.81,4.48,4.01,NA,19.8,IJV,yes,,,,urban.yes
6/24/2022,2022,,27IJV22_795,795,27IJV22,Urban,North VT,,289196795,,,,NA,8,8,8,SOSP,15.5,21.43,21.72,21.47,21.54,39.69,39.88,39.44,39.67,24.12,21.52,2.58,5.36,6.41,4.11,9.47,2.06,18.02,CMT,yes,,,,urban.yes
5/22/2021,2021,7:56,27SJL21_DD,DD,27SJL21,Urban,South VT,,NA,,,,NA,0,0,0,SOSP,1.9,6.48,6.58,6.56,6.54,6.37,6.23,5.92,6.173333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,no,urban.yes
5/22/2021,2021,7:56,27SJL21_RR,RR,27SJL21,Urban,South VT,,NA,,,,NA,0,0,0,SOSP,2.5,6.83,6.83,7.01,6.89,6.78,6.87,6.54,6.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,no,urban.yes
5/28/2021,2021,7:45,27SJL21_DD,DD,27SJL21,Urban,South VT,,NA,,,,NA,6,6,6,SOSP,14.8,NA,18.65,18.5,18.575,24.89,25.16,25.53,25.19333333,17.48,11.68,11.68,4.51,4.36,4.48,NA,4.19,20.6,TEF,yes,success,no,no,urban.yes
5/31/2021,2021,9:07,27SJL21_DD,DD,27SJL21,Urban,South VT,,960,,,,NA,9,9,9,SOSP,16.6,20.93,20.86,20.96,20.91666667,36.74,37.47,36.79,37,24.79,16.6,7.71,4.99,5.38,4.77,NA,10.97,18.94,IJV,yes,success,no,no,urban.yes
5/31/2021,2021,9:07,27SJL21_RR,RR,27SJL21,Urban,South VT,,961,,,,NA,9,9,9,SOSP,15,21.22,20.82,20.8,20.94666667,35.44,34.43,34.85,34.90666667,25.06,10.25,11.91,4.9,9.61,5.18,NA,10.58,19.43,TEF,yes,success,no,no,urban.yes
7/4/2019,2019,10:00,28IJV19_GG,GG,28IJV19,Urban,North VT,,282192855,NA,277149546,,NA,0,1,1,SOSP,3,7.6,7.3,7.3,7.4,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,urban.no
7/4/2019,2019,10:00,28IJV19_KK,KK,28IJV19,Urban,North VT,,282192867,NA,277149546,,NA,0,1,1,SOSP,2.8,7.2,7.5,7.4,7.366666667,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,urban.no
7/4/2019,2019,10:00,28IJV19_DD,DD,28IJV19,Urban,North VT,,282192868,NA,277149546,,NA,0,1,1,SOSP,2.1,6.3,6.3,6.6,6.4,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,urban.no
7/4/2019,2019,10:00,28IJV19_RR,RR,28IJV19,Urban,North VT,,282192856,NA,277149546,,NA,0,1,1,SOSP,2.9,7.4,7.5,7.2,7.366666667,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,urban.no
7/8/2019,2019,12:48,28IJV19_GG,GG,28IJV19,Urban,North VT,,282192855,NA,277149546,,NA,3,4,4,SOSP,9.2,15.1,15.4,15.4,15.3,NA,NA,NA,14,5,NA,NA,3.9,4.7,4,NA,NA,16.1,IJV,no,success,no,no,urban.no
7/8/2019,2019,12:48,28IJV19_RR,RR,28IJV19,Urban,North VT,,282192856,NA,277149546,,NA,3,4,4,SOSP,9.6,15.2,15.3,15.3,15.26666667,NA,NA,NA,13.5,4.4,NA,NA,4.1,4.5,4.5,NA,NA,17,IJV,no,success,no,no,urban.no
7/8/2019,2019,12:48,28IJV19_KK,KK,28IJV19,Urban,North VT,,282192867,NA,277149546,,NA,3,4,4,SOSP,9.5,15,14.9,15,14.96666667,NA,NA,NA,14.4,5.5,NA,NA,3.5,4.7,4,NA,NA,16.6,IJV,no,success,no,no,urban.no
7/8/2019,2019,12:48,28IJV19_DD,DD,28IJV19,Urban,North VT,,282192868,NA,277149546,,NA,3,4,4,SOSP,6.7,12.4,12.6,12.2,12.4,NA,NA,NA,9.9,2,NA,NA,3.2,3.6,3.6,NA,NA,14.6,IJV,no,success,no,no,urban.no
7/12/2019,2019,8:00,28IJV19_DD,DD,28IJV19,Urban,North VT,,282192860,NA,277149546,,NA,8,9,9,SOSP,14.2,20.6,19.9,20.1,20.2,NA,NA,NA,29.6,18,14.5,3.5,4.8,5.6,4.9,NA,5.1,19.5,IJV,no,success,no,no,urban.no
7/12/2019,2019,8:00,28IJV19_GG,GG,28IJV19,Urban,North VT,,282192862,NA,277149546,,NA,8,9,9,SOSP,13.8,20.1,20,20.2,20.1,NA,NA,NA,32.3,22.2,16,5.2,4.9,5.3,4.3,NA,6.7,19.6,SJL,no,success,no,no,urban.no
7/12/2019,2019,8:00,28IJV19_KK,KK,28IJV19,Urban,North VT,,282192863,NA,277149546,,NA,8,9,9,SOSP,14.5,20.7,21,20.4,20.7,NA,NA,NA,33,21.9,16.4,4.5,4.9,5.9,4.9,NA,7,18.9,IJV,no,success,no,no,urban.no
7/12/2019,2019,8:00,28IJV19_RR,RR,28IJV19,Urban,North VT,,NA,NA,277149546,,NA,8,9,9,SOSP,15.3,20.2,20.4,20.6,20.4,NA,NA,NA,35.1,20.3,15.6,3.9,4.5,5.4,4.3,NA,7.8,20.7,SJL,no,success,no,no,urban.no
6/16/2019,2019,11:00,29IJV19_GG,GG,29IJV19,Urban,North VT,,282192829,282192828,277149485,,NA,8,9,9,SOSP,15.1,20.8,21,20.9,20.9,NA,NA,NA,35.7,25.3,12.5,13.1,4.3,3.9,4.2,NA,5.2,18.1,SJL,no,success,no,no,urban.no
6/16/2019,2019,11:00,29IJV19_KK,KK,29IJV19,Urban,North VT,,282192830,282192828,277149485,,NA,8,9,9,SOSP,14.8,21.9,21.6,22.1,21.86666667,NA,NA,NA,35.9,22.7,11.5,10,4,4.8,4.8,NA,5.5,21.3,SJL,no,success,no,no,urban.no
6/16/2019,2019,11:00,29IJV19_RR,RR,29IJV19,Urban,North VT,,282192837,282192828,277149485,,NA,8,9,9,SOSP,14.4,21.4,21.5,21.2,21.36666667,NA,NA,NA,35.6,21.5,15.2,7.5,4.6,4.8,4.4,NA,6.5,NA,SJL,no,success,no,no,urban.no
